732559,20050905,     4,  1,  24,     7, -1,  22
732564,20050910,     1,  1,  41,     5, -1,  29
732569,20050915,     6,  1,  23,     8, -1,  20
732571,20050917,     9, -1,  29,     1,  1,  28
732576,20050922,     8,  1,  38,     1, -1,  35
732578,20050924,     6, -1,  51,     2,  1,  50
732583,20050929,     3,  1,  41,     1, -1,  23
732585,20051001,     5,  1,  31,     2, -1,  10
732585,20051001,     6,  1,  49,     4, -1,  28
732585,20051001,     9,  1,  42,     7, -1,  17
732592,20051008,     3,  1,  21,     8, -1,  17
732592,20051008,     2, -1,  27,     4,  1,  24
732592,20051008,     7,  1,  13,     5, -1,  10
732592,20051008,     6, -1,  28,     9,  1,  14
732599,20051015,     1,  1,  42,     7, -1,   7
732599,20051015,     2,  1,  24,     3, -1,  14
732599,20051015,     5, -1,  28,     8,  1,  19
732599,20051015,     4, -1,  27,     9,  1,  24
732606,20051022,     6, -1,  48,     1,  1,  10
732606,20051022,     3,  1,  39,     9, -1,  31
732606,20051022,     4, -1,  47,     5,  1,  24
732606,20051022,     8, -1,  42,     7,  1,  32
732612,20051028,     3, -1,  35,     4,  1,  25
732613,20051029,     2,  1,  62,     1, -1,  41
732613,20051029,     6, -1,  23,     5,  1,  20
732620,20051105,     6,  1,  33,     3, -1,   6
732620,20051105,     2, -1,  55,     7,  1,  14
732620,20051105,     8,  1,  43,     9, -1,  13
732627,20051112,     5, -1,  30,     3,  1,  10
732627,20051112,     6,  1,  51,     7, -1,   3
732627,20051112,     4, -1,  31,     8,  1,  27
732627,20051112,     2, -1,  35,     9,  1,  21
732634,20051119,     8, -1,  41,     2,  1,  34
732634,20051119,     1, -1,  42,     4,  1,  24
732634,20051119,     5,  1,  34,     9, -1,  21
732634,20051119,     3, -1,  31,     7,  1,  27
