730378,19990916,     2,  1,  34,     3, -1,  13
730387,19990925,     7, -1,  52,     6,  1,  14
730387,19990925,     8, -1,  10,     1,  1,   7
730394,19991002,     1, -1,  23,     5,  1,  22
730401,19991009,     6, -1,  35,     8,  1,  32
730401,19991009,     4, -1,  24,     5,  1,  21
730408,19991016,     2, -1,  31,     4,  1,   7
730408,19991016,     5, -1,  17,     3,  1,  10
730408,19991016,     7, -1,  21,     1,  1,  15
730415,19991023,     2, -1,  29,     6,  1,   0
730415,19991023,     3, -1,  24,     8,  1,  13
730415,19991023,     7,  1,  38,     5, -1,  16
730420,19991028,     3,  1,  31,     7, -1,  24
730422,19991030,     2,  1,  27,     1, -1,  20
730422,19991030,     4,  1,  27,     6, -1,   6
730429,19991106,     2, -1,  30,     5,  1,   7
730429,19991106,     3, -1,  36,     4,  1,  22
730429,19991106,     8, -1,  43,     7,  1,  29
730436,19991113,     1,  1,  35,     6, -1,  16
730436,19991113,     7,  1,  52,     4, -1,   7
730436,19991113,     8,  1,  31,     2, -1,  17
730441,19991118,     3,  1,  41,     1, -1,  21
730443,19991120,     5, -1,  37,     6,  1,   7
730443,19991120,     7, -1,  20,     2,  1,  17
730443,19991120,     8,  1,  42,     4, -1,  28
730450,19991127,     3, -1,  35,     6,  1,  17
730450,19991127,     4,  1,  33,     1, -1,  28
730450,19991127,     5,  1,  39,     8, -1,   7
