733292,20070908,     1, -1,  20,     8,  1,  12
733297,20070913,     1,  1,  20,     6, -1,  17
733306,20070922,     2,  1,  31,     1, -1,   6
733306,20070922,     7,  1,  27,     8, -1,   0
733313,20070929,     2, -1,  31,     4,  1,  24
733313,20070929,     6,  1,  24,     3, -1,  12
733320,20071006,     1,  1,  31,     7, -1,  14
733320,20071006,     5, -1,  24,     3,  1,  20
733320,20071006,     9,  1,  24,     6, -1,  21
733327,20071013,     1, -1,  45,     3,  1,  21
733327,20071013,     2, -1,  24,     7,  1,  14
733327,20071013,     8,  1,  23,     5, -1,   7
733327,20071013,     4, -1,  20,     9,  1,   3
733332,20071018,     8, -1,  27,     6,  1,  20
733334,20071020,     1,  1,  20,     9, -1,  12
733334,20071020,     4, -1,  20,     5,  1,  17
733334,20071020,     3, -1,  48,     7,  1,  23
733339,20071025,     4,  1,  34,     1, -1,  31
733341,20071027,     8, -1,  27,     3,  1,   3
733341,20071027,     9,  1,  29,     7, -1,  24
733348,20071103,     2,  1,  35,     3, -1,  16
733348,20071103,     5,  1,  27,     9, -1,  24
733348,20071103,     6,  1,  37,     4, -1,   0
733353,20071108,     2,  1,  27,     6, -1,  22
733355,20071110,     4,  1,  26,     3, -1,  23
733355,20071110,     5, -1,  38,     7,  1,  30
733355,20071110,     8,  1,  50,     9, -1,   0
733362,20071117,     1,  1,  55,     5, -1,  23
733362,20071117,     6,  1,  34,     7, -1,  10
733362,20071117,     8,  1,  28,     4, -1,  10
733362,20071117,     2, -1,  35,     9,  1,  10
733368,20071123,     3,  1,  36,     9, -1,  28
733369,20071124,     2,  1,  17,     8, -1,  10
733369,20071124,     4,  1,  27,     7, -1,   6
733369,20071124,     6, -1,  45,     5,  1,  33
733376,20071201,     2, -1,  48,     5,  1,  27
