734034,20090919,     1, -1,  37,     4,  1,  13
734041,20090926,     1,  1,  26,     5, -1,  14
734041,20090926,     9,  1,  30,     7, -1,  27
734041,20090926,     2,  1,  42,     3, -1,  23
734055,20091010,     9,  1,  37,     4, -1,  13
734055,20091010,     8, -1,  24,     3,  1,  17
734055,20091010,     6, -1,  20,     1,  1,  17
734055,20091010,     2, -1,  59,     7,  1,  21
734062,20091017,     1,  1,  10,     9, -1,   0
734062,20091017,     6,  1,  44,     3, -1,   6
734062,20091017,     2, -1,  38,     5,  1,  28
734062,20091017,     8, -1,  35,     7,  1,  15
734069,20091024,     8,  1,  23,     1, -1,  16
734069,20091024,     5, -1,  42,     3,  1,  28
734069,20091024,     6, -1,  38,     2,  1,   7
734069,20091024,     7, -1,  34,     4,  1,  17
734076,20091031,     6,  1,  41,     7, -1,   0
734076,20091031,     1, -1,  34,     3,  1,  16
734076,20091031,     5,  1,  23,     4, -1,  20
734076,20091031,     8,  1,  22,     9, -1,  10
734083,20091107,     2, -1,  52,     9,  1,   0
734083,20091107,     6, -1,  55,     5,  1,  12
734083,20091107,     8,  1,  45,     4, -1,  14
734083,20091107,     7,  1,  35,     3, -1,  16
734090,20091114,     2, -1,  24,     4,  1,  19
734090,20091114,     1,  1,  45,     7, -1,  17
734090,20091114,     6,  1,  55,     8, -1,  28
734090,20091114,     9, -1,  30,     5,  1,  27
734097,20091121,     6, -1,  45,     9,  1,  10
734097,20091121,     2,  1,  38,     1, -1,  21
734097,20091121,     8,  1,  38,     5, -1,   7
734097,20091121,     4,  1,  29,     3, -1,  27
734103,20091127,     9, -1,  17,     3,  1,  16
734104,20091128,     6,  1,  51,     4, -1,  10
734104,20091128,     2,  1,  26,     8, -1,  23
734104,20091128,     7,  1,  28,     5, -1,  24
