736951,20170914,     2,  1,  28,     7, -1,  14
736960,20170923,    12,  1,  28,     5, -1,  21
736960,20170923,    11, -1,  61,     9,  1,  10
736960,20170923,     8, -1,  28,     1,  1,  24
736967,20170930,     4,  1,  41,     6, -1,  21
736967,20170930,    10,  1,  41,     9, -1,  13
736967,20170930,     3, -1,  51,     5,  1,  21
736967,20170930,     7,  1,  56,     1, -1,  38
736974,20171007,     3, -1,  27,    11,  1,  14
736974,20171007,     4, -1,  27,     9,  1,  10
736974,20171007,     8, -1,  41,    10,  1,  10
736974,20171007,     6,  1,  35,     5, -1,  21
736981,20171014,     1,  1,  34,    10, -1,  30
736981,20171014,     3,  1,  44,     6, -1,  42
736981,20171014,    12, -1,  28,    11,  1,  23
736981,20171014,     4,  1,  38,     7, -1,   0
736981,20171014,     5,  1,  37,     9, -1,  26
736981,20171014,     2, -1,  31,     8,  1,  14
736987,20171020,     1, -1,  45,     6,  1,  42
736987,20171020,     3, -1,  27,     7,  1,  24
736988,20171021,     2,  1,  24,    12, -1,  14
736988,20171021,    11, -1,  52,    10,  1,  28
736988,20171021,     4, -1,  27,     8,  1,   3
736995,20171028,     1, -1,  45,     3,  1,  28
736995,20171028,    12,  1,  42,     7, -1,   3
736995,20171028,    10, -1,  26,     4,  1,  16
736995,20171028,     8, -1,  28,     5,  1,   7
736995,20171028,     2, -1,  41,    11,  1,  14
737002,20171104,     2,  1,  41,     6, -1,  14
737002,20171104,    11, -1,  24,     7,  1,  10
737002,20171104,     8, -1,  52,     9,  1,   7
737002,20171104,    10,  1,  31,     5, -1,  23
737002,20171104,    12,  1,  16,     3, -1,  13
737009,20171111,    12, -1,  28,     1,  1,  14
737009,20171111,     6,  1,  59,     9, -1,  14
737009,20171111,     4, -1,  31,     5,  1,  21
737009,20171111,     2, -1,  59,     3,  1,  52
737015,20171117,    10, -1,  38,     7,  1,  35
737016,20171118,     3,  1,  42,     9, -1,  14
737016,20171118,     2,  1,  44,     1, -1,  19
737016,20171118,    11,  1,  38,     5, -1,   0
737016,20171118,     4, -1,  13,    12,  1,   7
737016,20171118,     8,  1,  42,     6, -1,  23
737022,20171124,     8,  1,  35,     7, -1,  10
737023,20171125,     1,  1,  38,    11, -1,  35
737023,20171125,     6,  1,  23,    10, -1,  16
737023,20171125,     9,  1,  20,    12, -1,  17
737023,20171125,     4,  1,  28,     2, -1,  17
737030,20171202,     2,  1,  17,     4, -1,  14
