735842,20140901,     6,  1,  31,     7, -1,  13
735846,20140905,    10, -1,  30,     1,  1,  20
735854,20140913,    12,  1,  23,     6, -1,  21
735861,20140920,     5, -1,  27,    13,  1,  24
735861,20140920,     4,  1,  23,     2, -1,  17
735868,20140927,     2,  1,  50,     9, -1,  35
735868,20140927,     6,  1,  20,    14, -1,  10
735868,20140927,     4, -1,  56,     8,  1,  41
735868,20140927,     7,  1,  22,     3, -1,  10
735874,20141003,     6, -1,  28,    11,  1,   6
735875,20141004,     2,  1,  41,     8, -1,   0
735875,20141004,     4,  1,  43,    14, -1,   3
735875,20141004,     5,  1,  28,     7, -1,  17
735875,20141004,    13, -1,  34,     9,  1,  17
735875,20141004,    12,  1,  24,    10, -1,  19
735882,20141011,     1, -1,  30,     8,  1,  14
735882,20141011,     4, -1,  38,    11,  1,  20
735882,20141011,     2,  1,  23,     6, -1,  17
735882,20141011,     3, -1,  31,     5,  1,  25
735887,20141016,    10,  1,  21,    13, -1,  16
735889,20141018,     3,  1,  20,    12, -1,  13
735889,20141018,     6,  1,  30,     8, -1,  18
735889,20141018,     9,  1,  48,     5, -1,  43
735889,20141018,    11, -1,  30,    14,  1,   7
735889,20141018,     2, -1,  17,     1,  1,  13
735894,20141023,     7, -1,  30,    13,  1,   6
735896,20141025,     2,  1,  16,    11, -1,   6
735896,20141025,     5, -1,  56,    10,  1,  28
735896,20141025,     9, -1,  28,    12,  1,  27
735896,20141025,     1, -1,  23,    14,  1,  17
735901,20141030,     4, -1,  42,     6,  1,  31
735903,20141101,     5,  1,  35,    12, -1,  10
735903,20141101,     7,  1,  47,     9, -1,  20
735903,20141101,     8, -1,  24,    11,  1,  17
735903,20141101,     1, -1,  33,    13,  1,  31
735903,20141101,     3, -1,  51,    10,  1,  48
735908,20141106,     2, -1,  34,    14,  1,  20
735910,20141108,     4,  1,  34,    12, -1,  20
735910,20141108,     5, -1,  56,     8,  1,  23
735910,20141108,     6, -1,  38,     1,  1,  19
735910,20141108,     3, -1,  27,    11,  1,  10
735917,20141115,    13, -1,  17,     3,  1,  16
735917,20141115,     9,  1,  40,    10, -1,  35
735917,20141115,     8,  1,  42,    14, -1,  13
735917,20141115,     4, -1,  30,     7,  1,  26
735917,20141115,     5,  1,  28,     2, -1,   6
735922,20141120,     9, -1,  45,     3,  1,  20
735924,20141122,     4,  1,  20,     1, -1,  17
735924,20141122,    10,  1,  30,    11, -1,   7
735924,20141122,    12,  1,  30,     7, -1,  13
735924,20141122,    14,  1,   6,    13, -1,   3
735930,20141128,    13,  1,  24,    12, -1,  20
735931,20141129,     1,  1,  28,    11, -1,   7
735931,20141129,     3,  1,  41,    14, -1,  21
735931,20141129,    10, -1,  35,     7,  1,  23
735931,20141129,     8, -1,  35,     9,  1,   7
735938,20141206,     4,  0,  37,     5,  0,  35
