729267,19960831,     7,  1,  45,     1, -1,   0
729274,19960907,     3,  1,  44,     2, -1,   7
729274,19960907,     4, -1,  28,     6,  1,  16
729281,19960914,     4,  1,  30,     9, -1,  10
729281,19960914,     8,  1,  21,     5, -1,   3
729286,19960919,     3, -1,  51,     6,  1,  17
729288,19960921,     7,  1,  16,     4, -1,   0
729288,19960921,     8, -1,  42,     9,  1,   7
729293,19960926,     4,  1,  48,     2, -1,  22
729295,19960928,     1,  1,  21,     9, -1,  10
729295,19960928,     3,  1,  13,     7, -1,   0
729302,19961005,     3,  1,  34,     1, -1,   3
729302,19961005,     4,  1,  13,     8, -1,   7
729302,19961005,     7, -1,  45,     9,  1,   6
729302,19961005,     6, -1,  34,     5,  1,   8
729309,19961012,     1, -1,  13,     2,  1,   6
729309,19961012,     7,  1,  38,     5, -1,   7
729316,19961019,     1,  1,  28,     4, -1,  25
729316,19961019,     5,  1,  52,     9, -1,   0
729316,19961019,     8,  1,  62,     6, -1,  14
729323,19961026,     3,  1,  31,     8, -1,  24
729323,19961026,     5, -1,  22,     2,  1,  19
729330,19961102,     1,  1,  35,     5, -1,   3
729330,19961102,     3, -1,  49,     4,  1,   3
729330,19961102,     7,  1,  52,     6, -1,  20
729330,19961102,     8, -1,  27,     2,  1,   3
729337,19961109,     1, -1,  24,     8,  1,  16
729337,19961109,     3,  0,  44,     9,  0,   7
729337,19961109,     6,  1,  44,     2, -1,  22
729342,19961114,     5,  1,  13,     4, -1,  10
729344,19961116,     1,  1,  40,     6, -1,  17
729344,19961116,     8,  1,  20,     7, -1,  17
729344,19961116,     9,  1,  17,     2, -1,  16
729351,19961123,     3,  0,  48,     5,  0,  10
729351,19961123,     7, -1,  27,     2,  1,  10
729351,19961123,     6,  1,  37,     9, -1,  22
