737305,20180903,    13, -1,  24,     4,  1,   3
737315,20180913,     1, -1,  41,    14,  1,  34
737317,20180915,    11,  1,  30,     4, -1,   7
737317,20180915,    10,  1,  24,     5, -1,  19
737324,20180922,     9,  1,  38,    10, -1,  35
737324,20180922,     2, -1,  49,     5,  1,  21
737324,20180922,    12,  1,  27,     6, -1,   3
737329,20180927,     7,  1,  47,     9, -1,  10
737331,20180929,     2,  1,  27,    11, -1,  23
737331,20180929,    13, -1,  31,     3,  1,  14
737331,20180929,     4, -1,  28,     6,  1,  24
737331,20180929,     8,  1,  35,    12, -1,  21
737337,20181005,     5, -1,  66,     6,  1,  31
737338,20181006,     8,  1,  28,     1, -1,  23
737338,20181006,     2, -1,  63,    14,  1,   3
737338,20181006,    10,  1,  44,    11, -1,  37
737338,20181006,     7,  1,  28,     4, -1,  27
737345,20181013,     1,  1,  38,     6, -1,  20
737345,20181013,     3, -1,  28,     5,  1,  14
737345,20181013,    13, -1,  22,     9,  1,  19
737345,20181013,    12,  1,  16,     7, -1,  13
737352,20181020,     2,  1,  41,     8, -1,   7
737352,20181020,    12, -1,  28,     3,  1,  14
737352,20181020,    11,  1,  40,     9, -1,  37
737352,20181020,     4,  1,  38,    14, -1,  17
737357,20181025,     5, -1,  49,    13,  1,  28
737358,20181026,     1,  1,  27,     7, -1,  14
737359,20181027,    10,  1,  54,     3, -1,  45
737359,20181027,    14, -1,  56,     6,  1,  35
737359,20181027,    11,  1,  51,     8, -1,  41
737359,20181027,     2, -1,  59,     4,  1,  10
737359,20181027,    12,  1,  31,     9, -1,  21
737365,20181102,    10, -1,  23,    12,  1,  13
737366,20181103,     2,  1,  77,     6, -1,  16
737366,20181103,     3, -1,  20,     7,  1,  12
737366,20181103,     5, -1,  38,     9,  1,  28
737366,20181103,    11, -1,  41,    14,  1,  24
737366,20181103,     8,  1,  47,     4, -1,  28
737366,20181103,     1, -1,  31,    13,  1,  21
737371,20181108,    14, -1,  27,     8,  1,  23
737372,20181109,    11,  1,  54,     6, -1,  23
737373,20181110,     2, -1,  27,     1,  1,   7
737373,20181110,     3,  1,  42,     9, -1,  35
737373,20181110,     5,  1,  27,     7, -1,  21
737373,20181110,    10,  1,  52,    13, -1,  22
737380,20181117,     2,  1,  35,     3, -1,   6
737380,20181117,     8, -1,  52,     6,  1,  10
737380,20181117,    10, -1,  34,    14,  1,  13
737380,20181117,     4,  1,  22,     1, -1,  21
737380,20181117,     5,  1,  30,    12, -1,  27
737380,20181117,     7, -1,  38,    13,  1,  14
737386,20181123,    13,  1,  34,    12, -1,  31
737387,20181124,    11, -1,  42,     1,  1,  21
737387,20181124,    14, -1,  59,     3,  1,   7
737387,20181124,     7,  1,  24,    10, -1,   3
737387,20181124,     8, -1,  34,     9,  1,  28
737394,20181201,     2,  0,  42,    10,  0,  10
