734391,20100911,    12,  1,  54,     3, -1,  48
734398,20100918,     5, -1,  30,     9,  1,  24
734405,20100925,    11, -1,  19,     1,  1,   0
734405,20100925,     4,  1,  31,    12, -1,   0
734405,20100925,     8, -1,  45,     5,  1,  28
734412,20101002,     7, -1,  30,     2,  1,  21
734412,20101002,     6,  1,  21,     3, -1,  16
734412,20101002,     4, -1,  34,    10,  1,  14
734412,20101002,     5, -1,  24,    12,  1,  20
734412,20101002,    11, -1,  41,     8,  1,  30
734419,20101009,     8,  1,  44,     1, -1,  17
734419,20101009,     9,  1,  21,     2, -1,  16
734419,20101009,     4, -1,  45,     7,  1,  17
734419,20101009,     5,  1,  33,    10, -1,  21
734426,20101016,     4,  1,  24,     1, -1,  19
734426,20101016,     2,  1,  31,     6, -1,   7
734426,20101016,     7, -1,  28,     3,  1,  13
734426,20101016,     9, -1,  44,    10,  1,  10
734426,20101016,    11,  1,  52,    12, -1,  21
734433,20101023,     6, -1,  24,     1,  1,  21
734433,20101023,     2,  1,  27,     5, -1,  13
734433,20101023,    11,  1,  44,     3, -1,   7
734433,20101023,     7,  1,  33,     9, -1,  10
734438,20101028,     8,  1,  28,     4, -1,  24
734440,20101030,     1,  1,  16,     2, -1,  10
734440,20101030,     6,  1,  62,    12, -1,  14
734440,20101030,    10,  1,  24,     7, -1,  19
734445,20101104,    11,  1,  28,     5, -1,  21
734447,20101106,     1, -1,  23,    12,  1,  13
734447,20101106,     2,  1,  14,     8, -1,  13
734447,20101106,     3,  1,  55,    10, -1,  48
734447,20101106,     9, -1,  37,     4,  1,  35
734447,20101106,     7,  1,  26,     6, -1,  20
734454,20101113,     1, -1,  21,     3,  1,  16
734454,20101113,     4,  1,  16,     2, -1,  13
734454,20101113,     7, -1,  35,     5,  1,  10
734454,20101113,     6, -1,  42,    10,  1,  23
734454,20101113,    11, -1,  26,     9,  1,  10
734454,20101113,     8,  1,  38,    12, -1,   3
734461,20101120,     1,  1,  17,    10, -1,  13
734461,20101120,     2, -1,  30,    12,  1,  10
734461,20101120,     5,  1,  30,     3, -1,  20
734461,20101120,     4, -1,  30,     6,  1,  16
734461,20101120,    11, -1,  31,     7,  1,  17
734461,20101120,     8, -1,  29,     9,  1,  25
734468,20101127,     9, -1,  24,     3,  1,  19
734468,20101127,     6,  1,  38,     8, -1,  31
734468,20101127,    11,  1,  37,    10, -1,   7
734475,20101204,    11,  0,  44,     4,  0,  33
