734750,20110905,     6,  1,  32,     7, -1,  24
734755,20110910,    12,  1,  34,     8, -1,  27
734762,20110917,     3, -1,  20,     1,  1,  19
734762,20110917,     9,  1,  28,    10, -1,  17
734769,20110924,     2,  1,  35,     4, -1,  30
734769,20110924,     5,  1,  35,     9, -1,  28
734776,20111001,    12, -1,  27,     1,  1,  19
734776,20111001,     5, -1,  45,     8,  1,  35
734776,20111001,     2, -1,  23,    11,  1,   3
734783,20111008,     2,  1,  36,     1, -1,  14
734783,20111008,     5,  1,  21,     6, -1,  16
734783,20111008,    11,  1,  38,     7, -1,  35
734783,20111008,    12,  1,  35,     4, -1,  30
734790,20111015,     4, -1,  41,     3,  1,  16
734790,20111015,     2, -1,  56,     6,  1,  45
734790,20111015,     7, -1,  30,     9,  1,  24
734790,20111015,    11, -1,  38,    12,  1,  17
734790,20111015,    10,  1,  24,     5, -1,  21
734797,20111022,     7,  1,  24,     5, -1,   7
734797,20111022,    12, -1,  24,     3,  1,  23
734797,20111022,     4,  1,  41,     6, -1,  16
734797,20111022,     2,  1,  59,     9, -1,  38
734797,20111022,     8, -1,  28,    10,  1,  14
734797,20111022,    11,  1,  30,     1, -1,  14
734802,20111027,    10, -1,  28,     7,  1,  21
734804,20111029,     5,  1,  31,     2, -1,  17
734804,20111029,     1, -1,  28,     6,  1,  17
734804,20111029,     9,  1,  49,    12, -1,  24
734804,20111029,     4,  1,  34,     8, -1,   0
734804,20111029,    11, -1,  14,     3,  1,  10
734809,20111103,     4, -1,  38,     1,  1,   7
734811,20111105,     7,  1,  49,     3, -1,  14
734811,20111105,    10, -1,  31,     6,  1,  13
734811,20111105,     8,  1,  13,     9, -1,   0
734816,20111110,    11, -1,  37,     5,  1,  26
734818,20111112,    10,  1,  31,     3, -1,  21
734818,20111112,     2,  1,  31,    12, -1,  28
734818,20111112,     1,  1,  14,     8, -1,  10
734818,20111112,     4,  1,  23,     7, -1,  19
734823,20111117,    11,  1,  24,     9, -1,  21
734825,20111119,     5, -1,  38,     3,  1,  31
734825,20111119,    10, -1,  14,     4,  1,  13
734825,20111119,     8,  1,  37,     2, -1,  13
734825,20111119,    12,  1,  31,     6, -1,  10
734831,20111125,     1, -1,  24,     7,  1,  17
734832,20111126,     8,  1,  56,     6, -1,  41
734832,20111126,     9,  1,  37,     3, -1,  21
734832,20111126,    11, -1,  38,    10,  1,   0
734839,20111203,     2,  0,  38,    11,  0,  10
