729638,19970906,     6, -1,  45,     2,  1,  14
729645,19970913,     1, -1,  19,     6,  1,  17
729645,19970913,     3,  1,  50,     5, -1,   7
729652,19970920,     3, -1,  35,     1,  1,  28
729652,19970920,     4, -1,  28,     9,  1,  26
729652,19970920,     7, -1,  40,     5,  1,  14
729657,19970925,     9,  1,  19,     6, -1,  18
729659,19970927,     4,  1,  23,     1, -1,  20
729659,19970927,     7,  1,  48,     8, -1,  20
729666,19971004,     5,  1,  16,     2, -1,  10
729666,19971004,     8,  1,  21,     9, -1,  13
729673,19971011,     3, -1,  51,     2,  1,  27
729673,19971011,     4,  1,  27,     6, -1,  17
729673,19971011,     7,  1,  30,     9, -1,  12
729673,19971011,     8, -1,  21,     1,  1,   7
729680,19971018,     3,  1,  38,     4, -1,   0
729680,19971018,     7, -1,  20,     6,  1,   7
729680,19971018,     8,  1,  13,     2, -1,  10
729680,19971018,     9,  1,  35,     5, -1,  17
729687,19971025,     1, -1,  20,     5,  1,   9
729687,19971025,     3, -1,  47,     8,  1,  21
729687,19971025,     9, -1,  38,     2,  1,  24
729692,19971030,     7, -1,  16,     4,  1,  13
729694,19971101,     1, -1,  33,     9,  1,  16
729694,19971101,     3,  1,  48,     6, -1,  35
729694,19971101,     8, -1,  45,     5,  1,   0
729701,19971108,     1,  1,  29,     2, -1,  20
729701,19971108,     3, -1,  20,     7,  1,   3
729701,19971108,     6,  1,  45,     5, -1,  28
729701,19971108,     8,  1,  35,     4, -1,  31
729708,19971115,     3,  1,  58,     9, -1,   7
729708,19971115,     4, -1,  41,     2,  1,  38
729708,19971115,     7, -1,  17,     1,  1,  10
729708,19971115,     6,  1,  31,     8, -1,  24
729715,19971122,     4,  1,  37,     5, -1,  18
729715,19971122,     7,  1,  50,     2, -1,  14
