733285,20070901,     1,  1,  38,    12, -1,  28
733287,20070903,     2,  1,  24,     4, -1,  18
733292,20070908,     1,  1,  37,     8, -1,  17
733292,20070908,    10,  1,  24,     3, -1,  13
733299,20070915,     1, -1,  24,     5,  1,  10
733299,20070915,    10, -1,  22,     9,  1,  20
733306,20070922,     2, -1,  42,     8,  1,  20
733306,20070922,    10,  1,  28,     5, -1,  23
733306,20070922,    12,  1,  31,     6, -1,  24
733313,20070929,     5,  1,  13,     2, -1,   3
733313,20070929,     7,  1,  24,     3, -1,  14
733313,20070929,    11,  1,  17,     9, -1,  10
733320,20071006,    11, -1,  41,     2,  1,  23
733320,20071006,    12, -1,  41,     3,  1,  36
733320,20071006,     4,  1,  27,     8, -1,  10
733320,20071006,     6,  1,  28,     5, -1,  26
733320,20071006,     9,  1,  33,     7, -1,  27
733325,20071011,    12,  1,  24,     4, -1,  21
733327,20071013,    11, -1,  43,     3,  1,  14
733327,20071013,     5, -1,  17,     7,  1,  14
733334,20071020,     7, -1,  37,     4,  1,  29
733334,20071020,    10, -1,  18,     6,  1,  17
733339,20071025,     1, -1,  14,    11,  1,  10
733341,20071027,     4,  1,  25,     3, -1,   6
733341,20071027,     2, -1,  30,     6,  1,  17
733341,20071027,     8,  1,  29,    10, -1,  24
733341,20071027,    12,  1,  37,     9, -1,  10
733346,20071101,    11, -1,  27,     5,  1,   3
733348,20071103,     4, -1,  27,     1,  1,  17
733348,20071103,     2, -1,  47,     3,  1,  10
733348,20071103,     8, -1,  19,     7,  1,  16
733348,20071103,     9,  1,  16,     6, -1,  13
733348,20071103,    10,  1,  17,    12, -1,  16
733355,20071110,     2,  1,  44,    12, -1,  10
733355,20071110,     5, -1,  41,     3,  1,  24
733355,20071110,     6,  1,  42,     1, -1,  35
733355,20071110,    10, -1,  48,     7,  1,   0
733355,20071110,     8,  1,  31,     9, -1,  27
733355,20071110,    11,  1,  40,     4, -1,  21
733362,20071117,     1, -1,  20,     2,  1,  17
733362,20071117,     4,  1,  24,     6, -1,  16
733362,20071117,     5,  1,  27,     9, -1,  25
733362,20071117,    11,  1,  44,     7, -1,  14
733362,20071117,    12,  1,  38,     8, -1,  18
733369,20071124,     1,  1,  28,     7, -1,  14
733369,20071124,     9,  1,  20,     3, -1,  14
733369,20071124,     6, -1,  37,     8,  1,   0
733369,20071124,    11, -1,  33,    10,  1,  21
733376,20071201,    11,  0,  30,     1,  0,  16
